from,0.4375
fai,0.8888888888888888
rest,0.5625
crea,1.0
tures,0.1111111111111111
we,0.631578947368421
de,0.017094017094017096
sire,1.0
in,0.4199475065616798
crease,1.0
that,0.28662420382165604
there,0.5
by,0.3723404255319149
be,0.40239043824701193
autys,0.1111111111111111
rose,1.0
might,0.64
ne,0.6333333333333333
ver,0.17777777777777778
die,0.8333333333333334
but,0.11320754716981132
as,0.23880597014925373
the,0.0794392523364486
ri,0.34782608695652173
per,0.4074074074074074
should,0.5909090909090909
time,0.9152542372881356
cease,1.0
his,0.17757009345794392
ten,0.7142857142857143
der,0.14814814814814814
heir,1.0
bear,0.8235294117647058
me,0.5978260869565217
mo,0.7241379310344828
ry,0.45454545454545453
thou,0.4595744680851064
con,0.1896551724137931
trac,1.0
ted,0.03125
to,0.28809523809523807
thine,0.5454545454545454
own,0.7931034482758621
bright,0.8181818181818182
eyes,0.8928571428571429
feedst,0.0
thy,0.1672473867595819
lights,0.6666666666666666
flame,1.0
with,0.30386740331491713
self,0.8651685393258427
subs,0.0
tan,0.2
tial,0.0
fuel,1.0
ma,0.6774193548387096
king,0.55
a,0.10062893081761007
fa,0.7333333333333333
mine,0.359375
where,0.49122807017543857
bun,1.0
dance,0.0
lies,0.8461538461538461
foe,1.0
sweet,0.41935483870967744
too,0.2222222222222222
cruel,1.0
art,0.6666666666666666
now,0.6956521739130435
worlds,0.6
fresh,0.5
or,0.1744186046511628
na,0.6071428571428571
ment,0.6
and,0.10309278350515463
on,0.532608695652174
ly,0.2
he,0.5
rald,0.0
gau,1.0
dy,0.36363636363636365
spring,1.0
wi,0.25925925925925924
thin,1.0
bud,0.6666666666666666
bu,1.0
riest,0.0
tent,0.8
churl,0.5
makst,0.5
waste,0.8888888888888888
nig,1.0
gar,0.375
ding,0.35
pi,0.6153846153846154
ty,0.3652173913043478
world,1.0
else,0.625
this,0.5142857142857142
glut,1.0
ton,0.5
eat,0.6666666666666666
due,0.6666666666666666
grave,1.0
thee,0.6582278481012658
when,0.2761904761904762
for,0.34285714285714286
win,0.9473684210526315
ters,0.09090909090909091
shall,0.3220338983050847
siege,1.0
brow,1.0
dig,1.0
deep,0.4444444444444444
tren,1.0
ches,0.0
field,1.0
youths,1.0
proud,0.6666666666666666
li,0.6785714285714286
ve,0.75
so,0.33121019108280253
gazed,1.0
will,0.5161290322580645
tat,1.0
tered,0.14285714285714285
weed,1.0
of,0.3473684210526316
small,0.5
worth,0.8421052631578947
held,1.0
then,0.4647887323943662
ing,0.3
asked,1.0
all,0.6695652173913044
beau,0.9242424242424242
trea,1.0
sure,0.13333333333333333
lus,1.0
days,0.9444444444444444
say,0.7142857142857143
sun,0.9230769230769231
ken,0.0
were,0.4827586206896552
an,0.39473684210526316
al,0.5238095238095238
leat,1.0
shame,1.0
thrif,1.0
tless,0.0
praise,0.9310344827586207
how,0.3333333333333333
much,0.5294117647058824
more,0.5223880597014925
served,1.0
use,0.8461538461538461
if,0.3382352941176471
couldst,0.0
ans,0.6666666666666666
wer,0.0
fair,0.6956521739130435
child,1.0
sum,1.0
my,0.15816326530612246
count,0.875
make,0.7380952380952381
old,0.7272727272727273
ex,0.1388888888888889
cuse,1.0
pro,0.2777777777777778
ving,0.17857142857142858
suc,0.0
ces,0.2777777777777778
sion,0.0
new,0.75
made,0.7368421052631579
see,0.9142857142857143
blood,1.0
warm,0.0
feelst,1.0
it,0.27884615384615385
cold,0.8571428571428571
look,0.5769230769230769
glass,0.9
tell,0.8666666666666667
face,0.95
viewest,1.0
is,0.48520710059171596
form,0.9090909090909091
other,1.0
whose,0.10526315789473684
re,0.13592233009708737
pair,1.0
not,0.3942857142857143
newest,1.0
dost,0.42857142857142855
guile,1.0
un,0.16666666666666666
bless,1.0
some,0.2682926829268293
mother,1.0
she,0.3103448275862069
eared,0.0
womb,1.0
dis,0.14285714285714285
dains,1.0
til,1.0
lage,0.6666666666666666
hus,1.0
ban,0.5
dry,1.0
who,0.2
fond,1.0
tomb,1.0
love,0.9005847953216374
stop,1.0
pos,0.16666666666666666
te,0.6153846153846154
thers,0.043478260869565216
calls,0.8
back,1.0
pril,0.0
her,0.2692307692307692
prime,1.0
through,0.3333333333333333
dows,0.0
age,0.782608695652174
shalt,0.18181818181818182
spite,1.0
wrin,1.0
kles,0.0
gol,1.0
den,0.0
live,0.9166666666666666
mem,1.0
bered,0.0
sin,0.9411764705882353
gle,0.0
im,0.22727272727272727
dies,0.75
unt,0.6666666666666666
hrif,1.0
ness,0.32142857142857145
why,0.25
spend,1.0
u,0.17073170731707318
pon,0.9666666666666667
le,0.6923076923076923
ga,0.6666666666666666
cy,0.7777777777777778
quest,0.5
gives,0.5
no,0.38461538461538464
thing,0.34375
doth,0.2558139534883721
lend,1.0
frank,1.0
lends,1.0
those,0.41935483870967744
are,0.38235294117647056
free,1.0
teous,0.16666666666666666
gard,0.0
buse,1.0
boun,1.0
lar,1.0
gess,0.0
gi,0.5
ven,0.4666666666666667
give,0.6785714285714286
fi,0.8333333333333334
su,0.6666666666666666
rer,0.5
great,0.5454545454545454
sums,1.0
yet,0.45098039215686275
canst,0.7142857142857143
ha,0.9166666666666666
traf,1.0
fic,0.6666666666666666
lone,1.0
ceive,1.0
ture,0.058823529411764705
gone,0.9
what,0.4225352112676056
ac,0.38461538461538464
cep,0.5
ta,0.9166666666666666
ble,0.1875
au,0.75
dit,0.0
leave,1.0
used,0.6666666666666666
must,0.38095238095238093
tombed,1.0
which,0.10185185185185185
sed,0.07142857142857142
lives,0.6
e,0.5689655172413793
xe,1.0
cu,0.625
tor,0.6
ho,1.0
urs,0.0
gen,0.9375
tle,0.058823529411764705
work,1.0
did,0.4166666666666667
frame,1.0
gaze,1.0
ev,1.0
ery,0.0
eye,0.9743589743589743
dwell,1.0
play,1.0
rants,0.0
same,0.5714285714285714
cel,0.3333333333333333
rres,1.0
ting,0.21739130434782608
leads,0.5
mer,0.07142857142857142
hi,0.4
deous,0.0
ter,0.3132530120481928
founds,1.0
him,0.55
sap,0.5
checked,0.5
frost,1.0
leaves,0.875
quite,0.6
oer,0.26666666666666666
snowed,1.0
bare,0.6
mers,0.0
ti,0.6
lla,1.0
tion,0.0
left,0.8
quid,0.0
pris,1.0
oner,0.0
pent,1.0
walls,1.0
ef,0.0
fect,0.5555555555555556
reft,1.0
nor,0.09615384615384616
brance,0.0
was,0.3793103448275862
flowers,0.8571428571428571
tilled,1.0
though,0.30303030303030304
they,0.3076923076923077
meet,1.0
leese,0.0
their,0.07936507936507936
show,0.9523809523809523
sub,0.75
stance,0.0
still,0.75
let,0.5333333333333333
rag,1.0
ged,0.0
hand,0.9411764705882353
ere,0.3333333333333333
vi,0.6666666666666666
place,1.0
killed,1.0
bid,1.0
hap,0.8421052631578947
pies,0.0
pay,1.0
lling,0.14285714285714285
loan,1.0
thats,0.0
breed,1.0
ther,0.05405405405405406
times,0.34615384615384615
pier,0.0
one,0.627906976744186
than,0.2916666666666667
fig,1.0
ured,0.0
could,0.3
death,0.8666666666666667
do,0.5955056179775281
shouldst,0.5
part,1.0
leav,0.0
willed,1.0
deaths,0.5
worms,1.0
lo,0.7272727272727273
o,0.47
rient,0.0
gra,0.8461538461538461
cious,0.09090909090909091
light,0.9333333333333333
lifts,0.0
up,0.7647058823529411
bur,1.0
ning,0.15384615384615385
head,1.0
each,0.4
mage,0.0
wap,0.0
pe,0.45454545454545453
aring,0.0
sight,1.0
ser,0.5555555555555556
looks,0.8461538461538461
sa,0.9
cred,0.0
jes,0.0
climbed,1.0
steep,1.0
heav,1.0
enly,0.0
hill,1.0
sem,1.0
bling,0.0
strong,0.875
youth,0.9411764705882353
mid,1.0
dle,0.0
mor,0.8888888888888888
tal,0.0
dore,1.0
at,0.3225806451612903
pil,0.6666666666666666
grim,0.0
high,0.8
most,0.40625
pitch,1.0
ary,0.25
car,1.0
like,0.6111111111111112
fee,1.0
eleth,0.0
day,0.9629629629629629
fore,0.631578947368421
du,0.6
low,0.0
tract,1.0
way,1.0
out,0.59375
go,0.8
noon,1.0
looked,1.0
diest,1.0
less,0.5714285714285714
get,1.0
son,0.3076923076923077
mu,0.8181818181818182
sic,0.36363636363636365
hear,0.7142857142857143
hearst,1.0
sadly,1.0
sweets,0.6666666666666666
war,1.0
joy,1.0
lovst,0.8
ceivst,1.0
gladly,1.0
plea,1.0
noy,1.0
true,0.625
cord,0.2
well,0.7307692307692307
tu,1.0
ned,0.1
sounds,1.0
nions,0.0
rried,0.0
fend,1.0
ear,1.0
chide,1.0
parts,1.0
mark,0.5
string,1.0
band,0.0
strikes,0.0
tual,0.0
ring,0.5
py,0.3125
pleas,1.0
note,1.0
sing,0.38095238095238093
speech,1.0
song,1.0
many,0.8333333333333334
seem,0.625
sings,0.0
wilt,0.5
prove,0.9230769230769231
none,0.8461538461538461
fear,1.0
wet,1.0
sumst,1.0
life,1.0
ah,0.2857142857142857
sue,0.25
wail,1.0
wife,0.5
dow,0.0
weep,1.0
hast,0.6470588235294118
hind,1.0
pri,0.75
vate,0.5
may,0.4074074074074074
keep,0.7777777777777778
chil,1.0
drens,0.0
bands,0.0
shape,1.0
mind,1.0
hrift,0.0
hath,0.3023255813953488
end,1.0
toward,0.0
bo,1.0
som,0.0
sits,1.0
such,0.3225806451612903
mur,1.0
drous,0.0
com,0.4
mits,0.6666666666666666
ny,0.13636363636363635
bearst,0.0
any,1.0
dent,1.0
grant,0.6
loved,1.0
sessed,1.0
hate,0.75
gainst,0.9583333333333334
stickst,1.0
spire,1.0
seek,0.8
roof,1.0
rui,1.0
chief,1.0
change,1.0
thought,0.8823529411764706
i,0.39488636363636365
lodged,1.0
pres,0.8333333333333334
ence,0.3333333333333333
kind,0.8888888888888888
least,1.0
heart,0.9215686274509803
ed,0.5
fast,1.0
wane,1.0
growst,1.0
partest,1.0
youn,1.0
gly,0.2
bes,0.0
towst,1.0
mayst,0.5454545454545454
call,0.9
vertest,1.0
rein,0.7777777777777778
wis,0.5
dom,0.0
thout,1.0
fol,1.0
cay,1.0
min,1.0
ded,0.058823529411764705
three,0.2222222222222222
score,0.5
year,0.8
would,0.42857142857142855
whom,0.6666666666666666
store,1.0
harsh,0.0
fea,0.5
rude,0.4
ba,0.8181818181818182
rren,0.3333333333333333
perish,1.0
best,0.8260869565217391
en,0.16666666666666666
dowed,1.0
gave,0.8
gift,1.0
cherish,1.0
carved,1.0
seal,1.0
meant,1.0
print,0.5
co,0.7368421052631579
clock,1.0
tells,1.0
brave,1.0
sunk,1.0
night,0.95
hold,0.9
past,0.4444444444444444
curls,1.0
sil,1.0
vered,0.0
white,1.0
lof,1.0
trees,1.0
erst,1.0
heat,1.0
ca,0.8
herd,1.0
green,1.0
gir,1.0
sheaves,1.0
borne,0.5
bier,1.0
bris,1.0
tly,0.0
beard,1.0
ques,1.0
mong,0.6666666666666666
wastes,0.5
since,0.2916666666666667
ties,0.3333333333333333
them,0.2608695652173913
selves,1.0
sake,0.8571428571428571
grow,0.625
scythe,1.0
can,0.5573770491803278
fence,1.0
save,0.0
takes,0.6666666666666666
hence,0.8333333333333334
you,0.5675675675675675
your,0.16161616161616163
lon,1.0
ger,0.0
yours,1.0
here,0.5
ming,0.2
pre,0.4444444444444444
pare,1.0
blance,0.0
lease,1.0
find,0.8125
mi,0.5333333333333333
gain,1.0
af,0.45
selfs,1.0
lets,1.0
house,1.0
fall,0.3333333333333333
nour,0.125
phold,1.0
stor,1.0
gusts,1.0
rage,1.0
nal,0.0
hrifts,0.0
dear,0.5416666666666666
know,0.9411764705882353
had,0.4375
stars,1.0
judge,1.0
pluck,0.75
thinks,0.8333333333333334
have,0.4666666666666667
tro,1.0
good,0.8333333333333334
vil,0.0
luck,1.0
plagues,1.0
dearths,1.0
sea,1.0
sons,0.0
qua,1.0
tune,0.125
brief,0.3333333333333333
utes,0.0
poin,0.0
thun,1.0
rain,0.6666666666666666
wind,1.0
prin,1.0
oft,1.0
dict,0.5
knowl,1.0
edge,0.42857142857142855
rive,1.0
cons,1.0
tant,0.0
read,1.0
truth,0.9565217391304348
ge,1.0
thrive,1.0
wouldst,0.6666666666666666
vert,0.5
prog,0.0
nos,1.0
cate,1.0
truths,1.0
doom,1.0
date,1.0
si,1.0
grows,0.75
holds,0.6
fec,1.0
lit,1.0
moment,1.0
huge,0.3333333333333333
stage,1.0
sen,0.6666666666666666
teth,0.0
nought,1.0
shows,0.6666666666666666
se,0.9473684210526315
cret,0.0
fluence,0.0
comment,1.0
men,0.7058823529411765
plants,1.0
cheered,0.0
sky,1.0
vaunt,0.0
ful,0.029411764705882353
height,1.0
wear,1.0
state,0.9230769230769231
ceit,1.0
stay,1.0
sets,0.0
rich,0.8333333333333334
llied,0.0
graft,1.0
migh,1.0
tier,0.0
blo,1.0
ody,0.0
rant,0.0
fy,1.0
means,1.0
bles,0.6923076923076923
rhyme,1.0
stand,1.0
top,1.0
hours,1.0
mai,1.0
dens,0.0
set,0.6666666666666666
vir,1.0
tuous,0.0
wish,1.0
ker,0.0
pain,0.8947368421052632
coun,0.875
feit,0.4
lines,1.0
pen,0.9230769230769231
cil,0.0
pu,1.0
nei,0.5
ward,0.058823529411764705
keeps,0.6
drawn,0.3333333333333333
skill,1.0
lieve,1.0
verse,0.9411764705882353
come,0.6470588235294118
filled,0.6666666666666666
serts,1.0
heaven,0.875
knows,0.7272727272727273
hides,1.0
half,1.0
write,1.0
num,1.0
bers,0.0
ber,0.0
graces,1.0
po,0.9
et,0.0
tou,1.0
neer,0.6666666666666666
touched,0.0
earth,1.0
faces,1.0
pa,0.75
pers,0.0
yel,1.0
lowed,0.0
scorned,1.0
tongue,1.0
rights,1.0
termed,1.0
ets,0.0
stret,1.0
ched,0.16666666666666666
tre,0.3333333333333333
tique,0.0
twice,1.0
tem,0.5714285714285714
ate,0.5
rough,0.0
winds,1.0
shake,0.6666666666666666
dar,0.6666666666666666
ling,0.0
buds,0.75
short,0.8
hot,1.0
shines,0.5
gold,0.6666666666666666
ple,0.2727272727272727
xion,0.0
dimmed,1.0
clines,1.0
chance,1.0
chan,0.75
ging,0.0
course,1.0
trimmed,1.0
fade,1.0
lose,0.6666666666666666
ses,0.3448275862068966
owst,1.0
brag,1.0
wan,1.0
drest,0.0
shade,1.0
long,0.7692307692307693
breathe,1.0
vou,1.0
blunt,0.6666666666666666
ons,0.0
paws,1.0
vour,0.5
brood,1.0
keen,0.5
teeth,1.0
fierce,0.0
gers,0.16666666666666666
jaws,1.0
burn,0.6666666666666666
glived,0.0
pho,1.0
enix,0.0
glad,1.0
sor,1.0
fleetst,1.0
wha,0.0
teer,1.0
swift,0.5
foot,0.75
wide,0.42857142857142855
hei,1.0
nous,0.0
crime,1.0
carve,1.0
loves,0.3939393939393939
draw,1.0
tain,0.35714285714285715
llow,0.4
pat,1.0
tern,0.3333333333333333
ceed,1.0
worst,1.0
wrong,1.0
young,0.75
wo,0.9
mans,0.0
painted,1.0
mas,1.0
mis,0.6666666666666666
tress,0.0
passion,1.0
quainted,1.0
shif,1.0
false,0.7142857142857143
mens,0.0
fashion,1.0
theirs,0.5
rolling,1.0
gil,0.6
ob,0.6
ject,0.0
whe,0.46153846153846156
reu,0.0
gazeth,1.0
man,0.6666666666666666
hue,1.0
hues,1.0
trolling,1.0
steals,1.0
souls,1.0
mazeth,1.0
wert,0.6666666666666666
first,1.0
cre,0.2857142857142857
ated,1.0
till,0.23076923076923078
wrought,1.0
fell,0.75
adot,0.0
ad,0.42857142857142855
di,0.3
feated,1.0
pur,0.8181818181818182
pose,0.2857142857142857
nothing,1.0
pricked,1.0
pleasure,1.0
treasure,1.0
muse,0.9375
stirred,0.0
hearse,1.0
cou,1.0
moon,1.0
seas,1.0
gems,1.0
prils,0.0
firs,1.0
tborn,0.0
things,0.38461538461538464
rare,1.0
ens,0.0
air,1.0
ron,1.0
dure,0.5
hems,1.0
tru,1.0
dles,0.0
fixed,1.0
arsay,0.0
sell,1.0
suade,1.0
am,0.5
fu,1.0
rrows,0.0
pia,0.0
rai,1.0
breast,1.0
el,0.14285714285714285
wary,1.0
chary,1.0
nurse,1.0
babe,1.0
ill,0.68
sume,1.0
slain,1.0
gavst,1.0
put,0.8571428571428571
side,1.0
plete,1.0
strengths,1.0
weak,1.0
trust,1.0
ce,0.6666666666666666
rite,1.0
strength,1.0
charged,1.0
burt,1.0
hen,0.0
quence,1.0
dumb,1.0
speak,0.5833333333333334
plead,1.0
rec,1.0
om,0.0
pense,1.0
pressed,1.0
learn,1.0
lent,0.0
writ,1.0
longs,1.0
fine,0.5
wit,1.0
played,1.0
stelled,1.0
tis,0.25
spec,0.0
tive,0.25
pic,1.0
tured,0.5
soms,0.0
shop,1.0
han,1.0
gla,1.0
zed,0.0
turns,0.5
done,1.0
rethrough,1.0
peep,1.0
cun,1.0
want,0.4
grace,1.0
blic,0.0
tles,0.0
boast,1.0
whilst,0.0
tri,0.5
umph,0.6666666666666666
bars,1.0
vo,0.3333333333333333
urites,1.0
spread,1.0
suns,0.0
pride,1.0
frown,1.0
glo,1.0
moused,1.0
fight,1.0
sand,0.0
vic,0.6666666666666666
ries,1.0
once,0.6
foiled,1.0
book,0.8333333333333334
ra,0.7
got,1.0
toiled,1.0
move,1.0
moved,1.0
lord,0.0
vas,1.0
rit,0.0
stron,1.0
knit,1.0
send,1.0
em,1.0
bas,0.6
sage,1.0
poor,0.375
hope,1.0
star,1.0
guides,1.0
moving,1.0
points,0.0
pect,1.0
puts,1.0
ap,0.3125
rel,0.0
loving,1.0
wort,0.9
hy,0.2
res,0.14285714285714285
toil,1.0
haste,1.0
bed,0.6666666666666666
spose,1.0
limbs,1.0
tra,0.8571428571428571
vel,0.0
tired,0.3333333333333333
gins,1.0
jour,1.0
ney,0.0
dys,0.0
works,1.0
pired,1.0
thoughts,0.8888888888888888
far,0.8235294117647058
bide,1.0
tend,0.8571428571428571
zeal,1.0
ous,0.5
droop,1.0
lids,0.0
dark,1.0
blind,1.0
sents,1.0
sha,1.0
sigh,1.0
view,1.0
je,1.0
wel,0.5
hung,0.5
ghas,1.0
makes,0.75
black,0.6153846153846154
thus,0.35
qui,0.25
turn,0.6363636363636364
plight,1.0
barred,1.0
fit,0.6666666666666666
op,0.0
eased,1.0
mies,1.0
ei,0.8
reign,1.0
sent,0.1
hands,1.0
plain,0.5
fart,1.0
off,1.0
please,1.0
clouds,0.75
blot,1.0
flat,0.8571428571428571
swart,1.0
plex,1.0
ioned,0.0
spar,1.0
kling,0.0
twire,0.0
gildst,1.0
even,0.1875
dai,1.0
longer,1.0
nigh,1.0
griefs,0.5
length,1.0
stronger,1.0
cast,0.6666666666666666
trouble,1.0
deaf,0.0
boot,1.0
cries,0.5
curse,1.0
fate,1.0
hing,0.5
friends,0.8333333333333334
scope,1.0
these,0.4090909090909091
des,0.125
pising,1.0
think,0.8
lark,1.0
break,0.75
aris,0.0
llen,0.0
hymns,1.0
gate,1.0
wealth,0.8333333333333334
brings,0.5
scorn,1.0
kings,0.6666666666666666
sions,0.0
mon,0.16666666666666666
lack,0.8571428571428571
sought,1.0
woes,1.0
drown,1.0
flow,1.0
hid,0.6666666666666666
celled,0.0
woe,1.0
moan,1.0
van,0.8571428571428571
ished,0.0
grieve,1.0
grie,1.0
sad,0.7142857142857143
fo,1.0
moaned,0.0
paid,1.0
while,0.3333333333333333
friend,1.0
los,1.0
stored,1.0
ared,0.0
hearts,0.45454545454545453
lac,1.0
sup,0.0
dead,0.8125
reigns,0.0
quious,0.0
tear,1.0
gious,0.0
stoln,0.8
